,good_loan
56236,1
23380,1
56726,1
12687,1
42276,1
114356,1
108219,1
5507,1
110840,1
25480,1
24107,1
67467,1
60244,1
119618,1
16353,1
20277,1
32582,1
26877,1
85753,1
62550,1
35819,1
110210,1
113901,1
25310,1
67201,1
84438,1
35527,1
89108,1
103900,1
24331,1
57423,1
18659,1
112727,1
2601,1
12039,1
111359,1
13280,1
30859,1
41868,1
96688,1
96410,1
75605,1
31551,1
44660,1
95832,1
54148,1
8568,1
106986,1
87022,1
8054,1
119480,1
119222,1
42134,1
71927,1
23749,1
65039,1
116585,1
68612,1
93639,1
32771,1
22509,1
93073,1
71652,1
40448,1
33950,1
40402,1
107092,1
39747,1
24733,1
112992,1
93481,1
101031,1
93213,1
26794,1
962,1
79466,1
98175,1
14955,1
4446,1
57162,1
52111,1
79474,1
113015,1
62125,1
31573,1
33561,1
95878,1
209,1
24174,1
62727,1
17684,1
101604,1
70981,1
25874,1
80996,1
63959,1
10647,1
95709,1
4613,1
210,1
38384,1
95687,1
15295,1
61403,1
81309,1
57018,1
108929,1
108041,1
106148,1
94857,1
67187,1
102708,1
23808,1
14166,1
82195,1
37043,1
21666,1
8389,1
4920,1
43485,1
64169,1
96117,1
14380,1
29667,1
108582,1
43263,1
117793,1
103126,1
30406,1
80373,1
111567,1
47299,1
85692,1
118699,1
101020,1
18567,1
35805,1
30356,1
71138,1
23902,1
52494,1
101174,1
7216,1
100603,1
6882,1
68038,1
41892,1
23332,1
105875,1
28203,1
53517,1
89478,1
21255,1
38114,1
268,1
6871,1
6106,1
101657,1
19821,1
10632,1
56094,1
115508,1
49370,1
98706,1
109080,1
97668,1
75012,1
63716,1
95798,1
19780,1
67651,1
108435,1
36262,1
66653,1
86950,1
35915,1
22978,1
59592,1
139,1
76070,1
68842,1
35280,1
80093,1
82990,1
36373,1
54139,1
46328,1
119330,1
111331,1
73138,1
42154,1
80495,1
7186,1
1001,1
8285,1
173,1
28740,1
50345,1
67086,1
5822,1
75065,1
20961,1
45056,1
155,1
118981,1
28881,1
100199,1
62815,1
65728,1
9679,1
113331,1
70683,1
83036,1
3317,1
116112,1
40269,1
95875,1
11752,1
17031,1
110231,1
5140,1
78825,1
106972,1
83741,1
50748,1
6910,1
22188,1
96144,1
68849,1
24485,1
62408,1
101462,1
117921,1
67456,1
2232,1
621,1
70414,1
101556,1
100562,1
87129,1
113661,1
114628,1
38084,1
18571,1
85224,1
62848,1
29755,1
14685,1
1514,1
108166,1
85746,1
71659,1
13457,1
35756,1
14091,1
103058,1
7048,1
84728,1
9800,1
103486,1
31913,1
66069,1
53347,1
104381,1
112298,1
37977,1
70718,1
65003,1
8634,1
111321,1
32797,1
66886,1
98971,1
74004,1
11747,1
68088,1
60982,1
5557,1
37335,1
61053,1
19002,1
44196,1
119565,1
117147,1
72848,1
116887,1
84765,1
20267,1
88627,1
10778,1
18339,1
44945,1
97697,1
50573,1
32181,1
62222,1
19590,1
55257,1
88532,1
21089,1
20880,1
27491,1
101796,1
27512,1
819,1
114652,1
15815,1
79201,1
68170,1
113969,1
113424,1
25240,1
55965,1
19919,1
109858,1
76012,1
26260,1
17420,1
82148,1
56820,1
27974,1
107325,1
43509,1
46608,1
65384,1
13037,1
84762,1
79700,1
56865,1
86295,1
27987,1
95791,1
39476,1
48980,1
77323,1
58504,1
78092,1
40350,1
11294,1
57414,1
81114,1
25963,1
35839,1
114845,1
72747,1
19447,1
741,1
113129,1
81700,1
89791,1
11290,1
106317,1
7572,1
61266,1
33543,1
117772,1
22332,1
20727,1
99344,1
54257,1
111391,1
101752,1
118196,1
25813,1
3936,1
67227,1
21235,1
9382,1
43740,1
88623,1
50990,1
102113,1
80496,1
38229,1
108740,1
42028,1
111405,1
87340,1
18750,1
80457,1
92127,1
76250,1
109126,1
119408,1
109832,1
94698,1
35860,1
57525,1
75287,1
84658,1
11250,1
736,1
17855,1
66746,1
78301,1
60012,1
72304,1
92514,1
79885,1
40889,1
62876,1
53400,1
32655,1
38008,1
20753,1
77991,1
61181,1
78115,1
18976,1
91424,1
40436,1
22823,1
15462,1
15358,1
30609,1
79447,1
102349,1
82988,1
1424,1
68476,1
30511,1
7689,1
109159,1
86489,1
12571,1
93499,1
112535,1
47216,1
37332,1
27890,1
2393,1
40470,1
6356,1
37369,1
25057,1
80737,1
38604,1
96135,1
41957,1
98486,1
50171,1
7273,1
53036,1
15241,1
64119,1
8805,1
43103,1
117,1
65959,1
105683,1
32288,1
23791,1
1541,1
20079,1
8701,1
32855,1
46560,1
95050,1
11525,1
42969,1
7333,1
101850,1
24275,1
108110,1
70436,1
55226,1
36712,1
63647,1
56214,1
4138,1
35450,1
111491,1
89116,1
83601,1
52008,1
70784,1
80096,1
67578,1
107259,1
10089,1
113228,1
117550,1
99907,1
85475,1
34793,1
82557,1
16507,1
19625,1
88409,1
9213,1
40274,1
54583,1
108504,1
26469,1
104652,1
31253,1
63882,1
15179,1
3224,1
47270,1
32202,1
1860,1
68814,1
77839,1
71828,1
83017,1
22436,1
12079,1
33257,1
30072,1
104923,1
115502,1
103800,1
76857,1
87433,1
101776,1
1385,1
116430,1
74477,1
23000,1
109107,1
16467,1
73349,1
49608,1
78906,1
101080,1
16216,1
53578,1
96293,1
100153,1
104620,1
73325,1
116512,1
86908,1
44339,1
62601,1
43871,1
71802,1
112042,1
50073,1
88543,1
41939,1
115156,1
73542,1
50877,1
79227,1
95546,1
42236,1
119505,1
51619,1
92486,1
8507,1
35087,1
36938,1
91536,1
4297,1
87599,1
25071,1
77442,1
8171,1
40415,1
28537,1
96589,1
71458,1
80185,1
82234,1
39752,1
108140,1
15745,1
87214,1
21030,1
43351,1
4236,1
51793,1
112201,1
7635,1
72547,1
53793,1
11237,1
25976,1
9182,1
52827,1
110899,1
6827,1
11623,1
110038,1
11373,1
97611,1
18754,1
15355,1
22190,1
21380,1
79484,1
94648,1
23119,1
23094,1
1746,1
61795,1
42191,1
24996,1
4669,1
58114,1
15857,1
24449,1
29673,1
91735,1
9591,1
69592,1
107207,1
16909,1
119753,1
67366,1
3282,1
94282,1
20489,1
114853,1
22731,1
57911,1
70445,1
67790,1
98966,1
26904,1
100941,1
49099,1
39818,1
26995,1
49112,1
50206,1
21102,1
11375,1
34912,1
104688,1
44261,1
6124,1
59327,1
9869,1
8632,1
13235,1
41176,1
110445,1
50248,1
20692,1
37124,1
10287,1
24906,1
1887,1
17791,1
114746,1
80644,1
37745,1
87867,1
87131,1
5282,1
8125,1
68003,1
41216,1
10941,1
110828,1
57703,1
110721,1
3231,1
113848,1
105496,1
97789,1
53423,1
79550,1
61784,1
14116,1
5532,1
4662,1
70450,1
108189,1
70676,1
70284,1
48894,1
95602,1
57439,1
109801,1
13510,1
17397,1
57453,1
5070,1
68802,1
14445,1
90854,1
9459,1
36348,1
36771,1
20938,1
116038,1
29794,1
9350,1
63861,1
13178,1
77428,1
77005,1
43107,1
45606,1
30374,1
103578,1
6591,1
28942,1
103152,1
93326,1
66013,1
35742,1
117965,1
91962,1
13875,1
54686,1
118064,1
52206,1
54651,1
105957,1
13986,1
70009,1
53521,1
79126,1
83626,1
67371,1
4899,1
90679,1
61534,1
1662,1
30693,1
94370,1
92618,1
110750,1
64123,1
21146,1
104337,1
16784,1
119443,1
91740,1
110091,1
63633,1
107068,1
22558,1
20279,1
116451,1
108809,1
54447,1
44025,1
35855,1
54818,1
114834,1
21486,1
73544,1
84222,1
35249,1
88449,1
56390,1
85899,1
79400,1
101616,1
36394,1
3266,1
34144,1
108394,1
119600,1
45645,1
74242,1
34025,1
9420,1
83691,1
104900,1
43621,1
4047,1
75348,1
16313,1
115761,1
52101,1
70891,1
96865,1
73621,1
12773,1
49137,1
76118,1
42296,1
35976,1
17667,1
109347,1
87243,1
53909,1
45379,1
83921,1
39967,1
100730,1
104956,1
21390,1
94112,1
21372,1
89016,1
116623,1
112250,1
56222,1
41426,1
47695,1
46427,1
52057,1
37916,1
104021,1
69918,1
22122,1
10793,1
102146,1
92452,1
110212,1
70805,1
85747,1
34892,1
88256,1
118859,1
16890,1
17139,1
67793,1
104799,1
76847,1
72241,1
48009,1
84543,1
70709,1
20252,1
91100,1
7591,1
94148,1
72926,1
34387,1
34532,1
4037,1
41372,1
51449,1
96825,1
16727,1
31293,1
72631,1
19195,1
116157,1
77676,1
57982,1
55043,1
27754,1
68937,1
46369,1
17479,1
58139,1
62510,1
18053,1
9445,1
9527,1
109120,1
75284,1
86590,1
118229,1
49291,1
63170,1
73904,1
25185,1
81504,1
26793,1
84477,1
25426,1
79055,1
28502,1
90873,1
3126,1
37993,1
21641,1
57691,1
23560,1
118320,1
67266,1
28105,1
92407,1
98965,1
26705,1
60462,1
56509,1
5086,1
108524,1
29672,1
35108,1
39760,1
24929,1
80176,1
91382,1
45784,1
75940,1
73516,1
105127,1
21672,1
19246,1
62285,1
78940,1
38126,1
109532,1
101660,1
65752,1
54941,1
85790,1
104454,1
111476,1
102347,1
61829,1
34990,1
76107,1
52682,1
60603,1
46505,1
6126,1
42113,1
449,1
72843,1
57551,1
7334,1
51944,1
4593,1
71813,1
73365,1
1243,1
1837,1
36967,1
118201,1
110172,1
37762,1
111565,1
80945,1
49795,1
38898,1
58569,1
75507,1
87055,1
26011,1
16504,1
116701,1
38654,1
65757,1
91610,1
35360,1
34235,1
91673,1
107861,1
109927,1
116889,1
9184,1
105289,1
114444,1
39299,1
104420,1
86250,1
63676,1
24626,1
64988,1
77250,1
16329,1
118568,1
27951,1
40678,1
30820,1
35106,1
84787,1
115299,1
43896,1
87246,1
30509,1
95716,1
79064,1
6339,1
21485,1
14251,1
118522,1
72029,1
36503,1
97762,1
97415,1
10831,1
76572,1
16958,1
21215,1
71020,1
62429,1
70345,1
26204,1
8164,1
6969,1
47589,1
43544,1
56918,1
71297,1
42554,1
116039,1
47721,1
86951,1
36482,1
68387,1
55284,1
43033,1
103720,1
95008,1
41801,1
89373,1
13862,1
26242,1
59533,1
42451,1
7165,1
25718,1
39278,1
18820,1
102444,1
118374,1
40999,1
55076,1
64765,1
104740,1
69389,1
67046,1
117253,1
29376,1
118895,1
15092,1
72530,1
48181,1
514,1
30043,1
112171,1
101095,1
78197,1
34897,1
22124,1
59279,1
113599,1
98769,1
75158,1
79493,1
110175,1
65581,1
63635,1
43836,1
109598,1
90266,1
63268,1
61353,1
94600,1
77230,1
15099,1
109113,1
555,1
67679,1
94175,1
55620,1
53294,1
78545,1
18878,1
4032,1
41374,1
97269,1
28240,1
45775,1
115145,1
98333,1
105145,1
56220,1
69578,1
28382,1
32308,1
55049,1
101517,1
62658,1
40801,1
32357,1
90723,1
46040,1
49598,1
79210,1
17405,1
17020,1
114355,1
38821,1
74501,1
55468,1
58997,1
12587,1
92157,1
112309,1
100245,1
28243,1
29193,1
99780,1
33897,1
66828,1
4761,1
114086,1
62267,1
9523,1
110206,1
116255,1
10597,1
14287,1
33978,1
86705,1
112635,1
100186,1
88881,1
76944,1
54010,1
91012,1
8662,1
72576,1
40972,1
99537,1
29099,1
12423,1
1694,1
67038,1
97429,1
57373,1
6931,1
10558,1
22615,1
41710,1
79895,1
19295,1
36465,1
47907,1
89216,1
269,1
18888,1
9480,1
40693,1
82025,1
96158,1
16307,1
25351,1
26201,1
61751,1
39948,1
99499,1
51300,1
7861,1
9508,1
119498,1
100963,1
48595,1
76164,1
34008,1
27654,1
30577,1
26289,1
25923,1
26763,1
52740,1
69835,1
111339,1
74437,1
67725,1
64263,1
13102,1
75404,1
43417,1
92560,1
96763,1
71493,1
88902,1
34262,1
11873,1
95713,1
9500,1
103769,1
72708,1
64107,1
108938,1
18482,1
73977,1
26339,1
101111,1
93797,1
1788,1
45894,1
14514,1
9554,1
75219,1
74706,1
111738,1
61414,1
9087,1
34630,1
15034,1
6833,1
43092,1
101767,1
43765,1
32822,1
78023,1
115992,1
26367,1
56741,1
116032,1
101866,1
92899,1
20359,1
55629,1
56241,1
58795,1
117692,1
53164,1
47567,1
50022,1
86093,1
20715,1
78496,1
1098,1
91463,1
114382,1
95277,1
98653,1
51970,1
115675,1
30058,1
99461,1
108436,1
67646,1
22418,1
48276,1
26806,1
95808,1
15903,1
50348,1
20684,1
14713,1
39077,1
100780,1
1703,1
91486,1
74223,1
89326,1
49859,1
38374,1
70505,1
29378,1
15412,1
91205,1
110070,1
115114,1
28484,1
114978,1
87373,1
94670,1
99823,1
34110,1
19963,1
52118,1
54814,1
14485,1
48153,1
76333,1
65886,1
33568,1
77838,1
40242,1
106051,1
109002,1
107319,1
35773,1
43584,1
42153,1
95662,1
110297,1
32667,1
24821,1
48578,1
46862,1
18744,1
85941,1
83096,1
56465,1
72805,1
57478,1
61825,1
27465,1
112750,1
54907,1
356,1
113818,1
119039,1
15669,1
45765,1
90210,1
74274,1
107280,1
8831,1
101925,1
37322,1
91352,1
85114,1
51836,1
102665,1
117504,1
7962,1
14013,1
81127,1
111788,1
41731,1
80015,1
77204,1
50798,1
25633,1
113379,1
82071,1
51412,1
110771,1
71666,1
105213,1
60400,1
111878,1
23780,1
67975,1
58722,1
115171,1
23252,1
53655,1
69282,1
12788,1
5569,1
42104,1
6674,1
51612,1
43278,1
51323,1
102870,1
76559,1
76973,1
97848,1
59033,1
104386,1
63801,1
3695,1
96829,1
57297,1
92341,1
29581,1
40997,1
113381,1
44916,1
49260,1
21553,1
118901,1
12829,1
34695,1
38723,1
100767,1
107943,1
112513,1
32524,1
5657,1
92971,1
15072,1
1685,1
109973,1
44168,1
65770,1
10761,1
34476,1
114272,1
50931,1
13061,1
115249,1
118270,1
115443,1
117755,1
99592,1
7880,1
71496,1
32394,1
116244,1
112262,1
23619,1
66006,1
27436,1
9034,1
115826,1
11636,1
108315,1
67297,1
76842,1
104035,1
20963,1
106631,1
5022,1
98378,1
67732,1
74954,1
113233,1
88312,1
85627,1
48872,1
64033,1
61595,1
117298,1
22652,1
15058,1
24397,1
11833,1
82491,1
40406,1
79043,1
37160,1
55583,1
116067,1
3531,1
29537,1
109371,1
106495,1
48252,1
73346,1
105539,1
29427,1
75467,1
42001,1
75741,1
5465,1
20084,1
21825,1
32330,1
104279,1
86003,1
82261,1
60331,1
65792,1
103737,1
69739,1
20237,1
29631,1
13683,1
19349,1
65002,1
20014,1
89397,1
53537,1
36000,1
102491,1
102679,1
56702,1
26039,1
105469,1
37908,1
17084,1
30163,1
52604,1
84396,1
56933,1
21374,1
104898,1
103089,1
59130,1
116661,1
57001,1
60770,1
112430,1
115047,1
112015,1
55533,1
104527,1
118451,1
7609,1
41244,1
111613,1
42971,1
116808,1
57579,1
41141,1
98905,1
52920,1
84523,1
90910,1
97781,1
42957,1
108339,1
46885,1
101846,1
95860,1
111871,1
36966,1
38908,1
33315,1
87241,1
3237,1
17014,1
98869,1
71033,1
28685,1
49594,1
71365,1
13559,1
87697,1
7524,1
33612,1
41506,1
89511,1
29173,1
114010,1
14614,1
53286,1
34736,1
74621,1
92876,1
60575,1
54586,1
53087,1
71217,1
118694,1
113755,1
25636,1
91346,1
32462,1
67684,1
38927,1
98518,1
8492,1
106660,1
76938,1
15096,1
92691,1
72723,1
40396,1
27693,1
16937,1
89257,1
13710,1
29550,1
79332,1
20669,1
85831,1
39838,1
13323,1
86694,1
78394,1
81722,1
108760,1
115363,1
89980,1
96100,1
235,1
43761,1
21604,1
103724,1
69293,1
92741,1
54144,1
72369,1
43636,1
30659,1
78032,1
107909,1
33814,1
68600,1
95209,1
3874,1
73257,1
89040,1
114969,1
32554,1
93042,1
23732,1
99700,1
20459,1
80587,1
20887,1
96,1
42445,1
85048,1
71087,1
105844,1
117603,1
60600,1
102981,1
36134,1
80287,1
112387,1
55161,1
35682,1
63177,1
96910,1
79080,1
101753,1
58337,1
15085,1
46126,1
105046,1
74773,1
78144,1
32009,1
115252,1
73648,1
98861,1
79345,1
104421,1
90611,1
104464,1
69794,1
18538,1
73613,1
12733,1
108475,1
38845,1
66997,1
40092,1
10385,1
47683,1
86765,1
14869,1
67400,1
39862,1
79603,1
100821,1
72560,1
57877,1
68706,1
57599,1
27891,1
47989,1
79028,1
88946,1
29018,1
30989,1
89795,1
7161,1
67687,1
31301,1
106945,1
39004,1
36997,1
25831,1
24294,1
82098,1
343,1
74398,1
46570,1
8053,1
63591,1
14259,1
105353,1
119070,1
102576,1
119418,1
104071,1
28058,1
6436,1
38931,1
40520,1
104921,1
3118,1
113881,1
62965,1
43878,1
21072,1
84833,1
57416,1
28213,1
76550,1
36618,1
117714,1
78478,1
29016,1
25583,1
50777,1
115764,1
50524,1
93851,1
57744,1
3664,1
20314,1
20545,1
58157,1
38207,1
86258,1
17060,1
17358,1
40748,1
30370,1
43933,1
48663,1
57101,1
47742,1
70609,1
118095,1
61194,1
102486,1
100215,1
83408,1
48976,1
5402,1
23364,1
62472,1
66463,1
80374,1
11134,1
105173,1
232,1
22738,1
102947,1
14516,1
57305,1
7507,1
64796,1
25408,1
50665,1
91969,1
28901,1
105753,1
75242,1
31495,1
115025,1
47095,1
60805,1
4580,1
4381,1
17453,1
6712,1
63085,1
38300,1
51260,1
33573,1
116601,1
6633,1
38814,1
15765,1
3518,1
42679,1
61185,1
110302,1
45111,1
23468,1
91888,1
119247,1
57092,1
43692,1
31427,1
10388,1
28810,1
69919,1
97110,1
70666,1
22618,1
38378,1
20333,1
52686,1
58584,1
116139,1
48979,1
11861,1
105610,1
96352,1
104267,1
109507,1
18836,1
6241,1
101730,1
78750,1
107656,1
33167,1
85016,1
2364,1
27749,1
117473,1
9018,1
3197,1
38217,1
83828,1
28235,1
89295,1
24405,1
10765,1
64404,1
50972,1
111969,1
104711,1
1647,1
110127,1
27477,1
44553,1
106859,1
90066,1
81792,1
28978,1
24018,1
61933,1
88721,1
46267,1
57619,1
88568,1
1998,1
62305,1
117148,1
66295,1
22189,1
33027,1
102355,1
59681,1
38543,1
112095,1
39751,1
28677,1
105112,1
77889,1
82382,1
106254,1
82073,1
107335,1
32813,1
88708,1
63010,1
23150,1
19944,1
22076,1
9019,1
67888,1
88357,1
104232,1
11384,1
10146,1
71003,1
50387,1
17701,1
2213,1
72279,1
48518,1
100166,1
109681,1
115966,1
48762,1
80049,1
79861,1
81732,1
103081,1
84048,1
102066,1
50247,1
102280,1
103544,1
33785,1
79943,1
20819,1
93001,1
81406,1
66478,1
13590,1
6546,1
83344,1
39785,1
86583,1
22962,1
87404,1
110729,1
119692,1
14146,1
89493,1
27627,1
59539,1
103333,1
41181,1
106554,1
55205,1
60922,1
90806,1
60414,1
23875,1
65438,1
24236,1
62506,1
114211,1
2226,1
1551,1
59176,1
73834,1
11304,1
83649,1
92396,1
57751,1
2410,1
39612,1
48347,1
118847,1
74933,1
6977,1
46562,1
31485,1
12824,1
13650,1
90080,1
105566,1
69381,1
20148,1
92012,1
103334,1
76681,1
94062,1
32017,1
21961,1
88545,1
48126,1
108457,1
51458,1
5392,1
17983,1
45041,1
80481,1
42843,1
75456,1
18441,1
70763,1
2031,1
85185,1
87426,1
39808,1
77240,1
100380,1
7410,1
104361,1
45534,1
10345,1
12185,1
74297,1
119309,1
114151,1
48121,1
1277,1
30776,1
71027,1
54107,1
57116,1
54460,1
93219,1
28394,1
110574,1
55014,1
46542,1
15048,1
98016,1
43247,1
80489,1
18219,1
90863,1
49490,1
81502,1
118929,1
12706,1
32623,1
87707,1
19503,1
31315,1
108742,1
115113,1
85062,1
54933,1
102676,1
68834,1
68481,1
115646,1
106205,1
16693,1
7420,1
99737,1
115167,1
20382,1
99898,1
118351,1
40735,1
52595,1
82844,1
108889,1
39294,1
106681,1
6799,1
91503,1
58394,1
74175,1
116559,1
43838,1
59028,1
50409,1
102893,1
85540,1
36086,1
61799,1
24428,1
114245,1
4918,1
77511,1
52484,1
56909,1
109282,1
30718,1
55105,1
40317,1
99301,1
79759,1
55494,1
15941,1
88696,1
60806,1
94314,1
32426,1
82423,1
59245,1
22781,1
116001,1
22272,1
1566,1
112118,1
61815,1
22621,1
72707,1
63815,1
21445,1
104864,1
43258,1
27662,1
26749,1
48300,1
30606,1
62818,1
15955,1
21481,1
92286,1
24023,1
4923,1
111785,1
44192,1
80389,1
52364,1
23305,1
6458,1
46224,1
47590,1
17613,1
26428,1
37446,1
93876,1
13557,1
111902,1
46891,1
9346,1
56317,1
37717,1
116669,1
82125,1
2362,1
95987,1
78488,1
47015,1
32169,1
97478,1
79765,1
40248,1
103120,1
28001,1
87450,1
103904,1
13761,1
107195,1
25303,1
115488,1
83540,1
33400,1
14325,1
89119,1
26578,1
14340,1
77102,1
103495,1
33667,1
92906,1
45807,1
47946,1
68047,1
30585,1
11569,1
12995,1
91807,1
54191,1
41764,1
40958,1
48231,1
57395,1
65666,1
21750,1
94137,1
49054,1
118158,1
53774,1
80685,1
22681,1
58091,1
40933,1
58822,1
113209,1
117296,1
49736,1
99595,1
97423,1
40880,1
65775,1
80419,1
47751,1
59823,1
43776,1
56293,1
105151,1
93964,1
55911,1
113958,1
30785,1
55406,1
43944,1
34202,1
31181,1
52672,1
23262,1
102900,1
79117,1
54950,1
110022,1
86796,1
21739,1
101564,1
32065,1
41711,1
17172,1
33899,1
12342,1
58675,1
72546,1
31149,1
22702,1
15276,1
7155,1
5923,1
54127,1
18804,1
112504,1
34626,1
107588,1
55677,1
72236,1
79911,1
49105,1
7106,1
114034,1
60869,1
23301,1
56192,1
63194,1
111500,1
79135,1
79232,1
17301,1
56485,1
10544,1
15913,1
73429,1
59838,1
104328,1
68908,1
51123,1
94222,1
51322,1
96567,1
70920,1
4008,1
68495,1
67389,1
105415,1
104004,1
114189,1
97048,1
47291,1
12037,1
56057,1
36065,1
99794,1
91657,1
51806,1
93592,1
110567,1
35481,1
87759,1
40716,1
78703,1
15351,1
21568,1
16364,1
53536,1
14975,1
16046,1
11611,1
5632,1
7425,1
119385,1
17354,1
66145,1
67131,1
19564,1
23014,1
24757,1
33252,1
10343,1
67625,1
64211,1
37025,1
7318,1
66797,1
7501,1
60164,1
97741,1
16624,1
118044,1
5667,1
99869,1
19518,1
42300,1
42778,1
14545,1
110315,1
32760,1
81036,1
73606,1
105977,1
92270,1
116577,1
56784,1
7314,1
22492,1
69640,1
84175,1
103644,1
21601,1
29732,1
75056,1
88921,1
10953,1
16939,1
12831,1
82583,1
116109,1
100468,1
30474,1
19179,1
85580,1
56203,1
18684,1
54540,1
103585,1
26844,1
115465,1
21628,1
47815,1
34620,1
77357,1
76475,1
53852,1
61404,1
92532,1
2128,1
48871,1
34029,1
30676,1
16385,1
72790,1
88400,1
19783,1
10488,1
94802,1
94014,1
35053,1
6991,1
10705,1
106800,1
28254,1
73207,1
28107,1
4837,1
24376,1
4006,1
7351,1
7469,1
20171,1
15555,1
95366,1
62340,1
24993,1
106726,1
37152,1
88552,1
95676,1
36061,1
75235,1
14389,1
94105,1
2548,1
12797,1
6588,1
95915,1
78720,1
69232,1
79627,1
96850,1
10160,1
70305,1
118479,1
29075,1
76947,1
115338,1
83476,1
6713,1
797,1
58951,1
99289,1
44283,1
58552,1
26536,1
111355,1
77622,1
31972,1
29424,1
58145,1
110479,1
733,1
85748,1
34402,1
79641,1
4604,1
62643,1
33521,1
98225,1
1337,1
114962,1
36906,1
39542,1
67003,1
49888,1
61513,1
102997,1
67277,1
73805,1
5293,1
111209,1
35408,1
106783,1
104079,1
41767,1
80444,1
93096,1
33177,1
74157,1
97579,1
60222,1
98779,1
105167,1
44064,1
80999,1
1885,1
24314,1
43149,1
54465,1
64643,1
53380,1
58169,1
18658,1
39342,1
104062,1
109787,1
39308,1
71934,1
12672,1
105985,1
78571,1
51962,1
108111,1
6851,1
105643,1
99748,1
81928,1
87206,1
109060,1
73006,1
42157,1
59037,1
97154,1
83013,1
66614,1
111298,1
59775,1
9120,1
42911,1
106001,1
97386,1
49187,1
42764,1
52762,1
116802,1
107613,1
81865,1
24613,1
17783,1
52278,1
3918,1
3546,1
57881,1
66734,1
39539,1
106831,1
51162,1
44644,1
118658,1
19128,1
21915,1
91946,1
37721,1
3273,1
58517,1
43872,1
9932,1
95401,1
29153,1
118251,1
9427,1
48658,1
27009,1
42870,1
95768,1
95998,1
99997,1
18193,1
30907,1
45143,1
112063,1
46331,1
8539,1
3029,1
95424,1
25525,1
36858,1
44556,1
5821,1
87038,1
81601,1
15679,1
72259,1
31850,1
21083,1
46337,1
66393,1
36563,1
107228,1
57994,1
86159,1
14557,1
46422,1
113479,1
79072,1
83533,1
28564,1
97688,1
56462,1
103734,1
29957,1
96828,1
61849,1
111149,1
70503,1
18980,1
107463,1
67521,1
107977,1
68571,1
62387,1
115672,1
22094,1
109481,1
69465,1
97028,1
116758,1
102826,1
10336,1
41515,1
85840,1
112395,1
52566,1
49208,1
48084,1
74780,1
35558,1
51527,1
77373,1
101015,1
116448,1
32448,1
121,1
14002,1
75483,1
45548,1
101765,1
75538,1
83345,1
61991,1
95706,1
35343,1
76496,1
62106,1
13724,1
112984,1
27867,1
24638,1
31521,1
26005,1
50624,1
108482,1
51948,1
44103,1
35498,1
46202,1
40642,1
3885,1
58024,1
25292,1
18496,1
44383,1
102891,1
72699,1
31920,1
98229,1
13876,1
55317,1
85592,1
112020,1
36036,1
81674,1
115549,1
81078,1
16920,1
66236,1
78316,1
49521,1
24785,1
69987,1
116449,1
101067,1
8450,1
23112,1
44856,1
3241,1
82830,1
89129,1
53492,1
4638,1
75443,1
93036,1
10611,1
115868,1
47181,1
59507,1
115544,1
2464,1
35256,1
65257,1
100677,1
90134,1
34667,1
95935,1
70093,1
48463,1
83945,1
38134,1
11131,1
8205,1
4320,1
16381,1
73848,1
34118,1
27616,1
75946,1
20361,1
94460,1
52424,1
33640,1
2030,1
96338,1
78668,1
41021,1
62461,1
116576,1
98585,1
113388,1
1892,1
21617,1
57605,1
46731,1
2256,1
40015,1
24345,1
65488,1
87725,1
116688,1
6576,1
117495,1
90967,1
68162,1
20951,1
93121,1
38995,1
43286,1
64367,1
57209,1
29021,1
87324,1
75811,1
421,1
4172,1
10428,1
80107,1
59475,1
61519,1
376,1
59735,1
33206,1
49880,1
89342,1
119611,1
36115,1
55233,1
29878,1
72657,1
90761,1
103421,1
73626,1
8529,1
72586,1
28656,1
49232,1
6227,1
103851,1
103046,1
40241,1
35487,1
49229,1
49469,1
117363,1
83986,1
22114,1
7458,1
94521,1
113075,1
5318,1
61477,1
113527,1
49504,1
98468,1
53041,1
110684,1
64891,1
61699,1
17508,1
17113,1
113517,1
101872,1
107592,1
6736,1
56376,1
802,1
77291,1
102652,1
114306,1
25476,1
119326,1
42765,1
4051,1
45955,1
73404,1
60306,1
31489,1
61372,1
52885,1
18136,1
112172,1
92060,1
63147,1
27949,1
60313,1
49593,1
47277,1
57792,1
47569,1
51869,1
34768,1
24739,1
3632,1
102522,1
2281,1
90327,1
50369,1
37646,1
108330,1
102564,1
16711,1
40792,1
79465,1
6317,1
75923,1
74529,1
94124,1
90502,1
76870,1
97053,1
520,1
44158,1
41696,1
108748,1
95407,1
2767,1
44968,1
21373,1
98591,1
62809,1
36042,1
50870,1
92856,1
11360,1
2249,1
3993,1
46816,1
93225,1
76228,1
44504,1
34643,1
1544,1
17200,1
85174,1
44728,1
5956,1
66855,1
88365,1
4197,1
8470,1
111186,1
81942,1
110604,1
31919,1
15676,1
71353,1
51015,1
9083,1
45199,1
95944,1
60369,1
29308,1
98058,1
94150,1
83060,1
84669,1
87394,1
118386,1
106361,1
75972,1
17411,1
106729,1
56439,1
12572,1
